US	OH_euclid	50	47	22	0
US	IA_kiron	0	1	0	0
US	PA_elkins park	21	19	8	1
US	KS_carbondale	3	0	0	0
US	NC_andrews	0	2	0	0
US	NE_york	8	15	0	0
US	OK_haskell	6	3	1	0
US	AR_alexander	4	15	3	0
US	OR_mosier	3	7	1	0
US	TX_van vleck	7	3	0	0
US	ID_naples	1	0	0	0
US	MN_winona	22	42	18	1
US	PA_turtle creek	22	32	9	1
US	IN_osceola	7	8	3	0
US	NY_fredonia	16	10	9	0
US	ND_st michael	1	0	0	0
US	MN_cass lake	2	3	4	0
US	CO_dolores	5	2	0	0
US	MO_perry	3	4	2	0
US	TX_pittsburg	12	8	5	0
US	MO_lone jack	6	10	2	0
US	SC_lexington	183	237	93	1
US	TX_seminole	9	11	2	0
US	TX_fairfield	8	10	5	1
US	OH_ashtabula	51	80	17	0
US	VA_hampton	173	219	105	1
US	MA_wales	1	0	0	0
US	NY_purchase	14	20	6	0
US	MN_minnetonka	40	81	21	0
US	HI_paauilo	0	2	1	1
US	MA_south yarmouth	34	46	18	0
US	MA_jefferson	5	5	1	0
US	WI_fifield	1	0	0	0
US	AL_leighton	6	2	0	0
US	MA_east otis	0	1	0	0
US	NC_cornelius	60	109	67	2
US	NY_middleburgh	9	17	10	0
US	AZ_gilbert	513	702	332	6
US	OK_springer	0	0	1	0
US	KS_toronto	2	2	1	0
US	NY_delevan	4	0	1	0
US	TX_sumner	7	5	2	0
US	OH_lewisville	0	1	0	0
US	AR_pine bluff	31	31	17	1
US	OH_cuyahoga falls	99	136	36	0
US	WA_port angeles	42	81	23	1
US	TN_athens	38	41	24	0
US	NY_holmes	2	2	1	0
US	NJ_martinsville	2	3	3	0
US	IL_kingston	0	3	0	0
US	OH_little hocking	7	16	0	0
US	WV_falling waters	4	7	2	0
US	MN_richville	1	1	0	0
US	VA_ebony	1	1	2	0
US	IL_dewey	3	3	0	0
US	OH_mount orab	25	33	0	0
US	IA_brighton	0	1	0	0
US	ME_bath	59	76	5	0
US	WI_marinette	28	44	6	0
US	CA_acampo	13	4	7	0
US	LA_gibsland	1	0	0	0
US	KY_mallie	2	1	2	0
US	FL_newberry	3	4	4	0
US	LA_livonia	4	6	0	0
US	NC_roduco	0	1	0	0
US	OH_peebles	10	16	4	0
US	MN_royalton	0	15	1	0
US	FL_indian lake estates	0	1	0	0
US	SD_tea	9	2	0	0
US	PA_jim thorpe	12	10	4	0
US	PA_wexford	50	94	45	1
US	PA_riegelsville	1	1	5	0
US	CA_maywood	6	3	0	0
US	CA_covina	116	141	60	3
US	NJ_oceanport	7	22	6	1
US	WI_viroqua	2	2	2	0
US	AR_manila	1	2	1	0
US	LA_bourg	11	8	1	1
US	WA_milton	9	8	4	0
US	TX_sunray	1	0	0	0
US	SC_pelzer	10	13	8	0
